"Date","ConurbanoCases","ConurbanoDeaths","ConurbanoRecoveries","ConurbanoICUActive","ConurbanoICUCases","ConurbanoTotalTests","ConurbanoPositiveTests","AlmiranteBrownCases","AlmiranteBrownDeaths","AlmiranteBrownRecoveries","AlmiranteBrownICUActive","AlmiranteBrownICUCases","AlmiranteBrownTotalTests","AlmiranteBrownPositiveTests","AvellanedaCases","AvellanedaDeaths","AvellanedaRecoveries","AvellanedaICUActive","AvellanedaICUCases","AvellanedaTotalTests","AvellanedaPositiveTests","BerazateguiCases","BerazateguiDeaths","BerazateguiRecoveries","BerazateguiICUActive","BerazateguiICUCases","BerazateguiTotalTests","BerazateguiPositiveTests","BerissoCases","BerissoDeaths","BerissoRecoveries","BerissoICUActive","BerissoICUCases","BerissoTotalTests","BerissoPositiveTests","BrandsenCases","BrandsenDeaths","BrandsenRecoveries","BrandsenICUActive","BrandsenICUCases","BrandsenTotalTests","BrandsenPositiveTests","CampanaCases","CampanaDeaths","CampanaRecoveries","CampanaICUActive","CampanaICUCases","CampanaTotalTests","CampanaPositiveTests","CanuelasCases","CanuelasDeaths","CanuelasRecoveries","CanuelasICUActive","CanuelasICUCases","CanuelasTotalTests","CanuelasPositiveTests","EnsenadaCases","EnsenadaDeaths","EnsenadaRecoveries","EnsenadaICUActive","EnsenadaICUCases","EnsenadaTotalTests","EnsenadaPositiveTests","EscobarCases","EscobarDeaths","EscobarRecoveries","EscobarICUActive","EscobarICUCases","EscobarTotalTests","EscobarPositiveTests","EstebanEcheverriaCases","EstebanEcheverriaDeaths","EstebanEcheverriaRecoveries","EstebanEcheverriaICUActive","EstebanEcheverriaICUCases","EstebanEcheverriaTotalTests","EstebanEcheverriaPositiveTests","ExaltacionDeLaCruzCases","ExaltacionDeLaCruzDeaths","ExaltacionDeLaCruzRecoveries","ExaltacionDeLaCruzICUActive","ExaltacionDeLaCruzICUCases","ExaltacionDeLaCruzTotalTests","ExaltacionDeLaCruzPositiveTests","EzeizaCases","EzeizaDeaths","EzeizaRecoveries","EzeizaICUActive","EzeizaICUCases","EzeizaTotalTests","EzeizaPositiveTests","FlorencioVarelaCases","FlorencioVarelaDeaths","FlorencioVarelaRecoveries","FlorencioVarelaICUActive","FlorencioVarelaICUCases","FlorencioVarelaTotalTests","FlorencioVarelaPositiveTests","GeneralLasHerasCases","GeneralLasHerasDeaths","GeneralLasHerasRecoveries","GeneralLasHerasICUActive","GeneralLasHerasICUCases","GeneralLasHerasTotalTests","GeneralLasHerasPositiveTests","GeneralRodriguezCases","GeneralRodriguezDeaths","GeneralRodriguezRecoveries","GeneralRodriguezICUActive","GeneralRodriguezICUCases","GeneralRodriguezTotalTests","GeneralRodriguezPositiveTests","GeneralSanMartinCases","GeneralSanMartinDeaths","GeneralSanMartinRecoveries","GeneralSanMartinICUActive","GeneralSanMartinICUCases","GeneralSanMartinTotalTests","GeneralSanMartinPositiveTests","HurlinghamCases","HurlinghamDeaths","HurlinghamRecoveries","HurlinghamICUActive","HurlinghamICUCases","HurlinghamTotalTests","HurlinghamPositiveTests","ItuzaingoCases","ItuzaingoDeaths","ItuzaingoRecoveries","ItuzaingoICUActive","ItuzaingoICUCases","ItuzaingoTotalTests","ItuzaingoPositiveTests","JoseCPazCases","JoseCPazDeaths","JoseCPazRecoveries","JoseCPazICUActive","JoseCPazICUCases","JoseCPazTotalTests","JoseCPazPositiveTests","LaMatanzaCases","LaMatanzaDeaths","LaMatanzaRecoveries","LaMatanzaICUActive","LaMatanzaICUCases","LaMatanzaTotalTests","LaMatanzaPositiveTests","LanusCases","LanusDeaths","LanusRecoveries","LanusICUActive","LanusICUCases","LanusTotalTests","LanusPositiveTests","LaPlataCases","LaPlataDeaths","LaPlataRecoveries","LaPlataICUActive","LaPlataICUCases","LaPlataTotalTests","LaPlataPositiveTests","LomasDeZamoraCases","LomasDeZamoraDeaths","LomasDeZamoraRecoveries","LomasDeZamoraICUActive","LomasDeZamoraICUCases","LomasDeZamoraTotalTests","LomasDeZamoraPositiveTests","LujanCases","LujanDeaths","LujanRecoveries","LujanICUActive","LujanICUCases","LujanTotalTests","LujanPositiveTests","MarcosPazCases","MarcosPazDeaths","MarcosPazRecoveries","MarcosPazICUActive","MarcosPazICUCases","MarcosPazTotalTests","MarcosPazPositiveTests","MalvinasArgentinasCases","MalvinasArgentinasDeaths","MalvinasArgentinasRecoveries","MalvinasArgentinasICUActive","MalvinasArgentinasICUCases","MalvinasArgentinasTotalTests","MalvinasArgentinasPositiveTests","MorenoCases","MorenoDeaths","MorenoRecoveries","MorenoICUActive","MorenoICUCases","MorenoTotalTests","MorenoPositiveTests","MerloCases","MerloDeaths","MerloRecoveries","MerloICUActive","MerloICUCases","MerloTotalTests","MerloPositiveTests","MoronCases","MoronDeaths","MoronRecoveries","MoronICUActive","MoronICUCases","MoronTotalTests","MoronPositiveTests","PilarCases","PilarDeaths","PilarRecoveries","PilarICUActive","PilarICUCases","PilarTotalTests","PilarPositiveTests","PresidentePeronCases","PresidentePeronDeaths","PresidentePeronRecoveries","PresidentePeronICUActive","PresidentePeronICUCases","PresidentePeronTotalTests","PresidentePeronPositiveTests","QuilmesCases","QuilmesDeaths","QuilmesRecoveries","QuilmesICUActive","QuilmesICUCases","QuilmesTotalTests","QuilmesPositiveTests","SanFernandoCases","SanFernandoDeaths","SanFernandoRecoveries","SanFernandoICUActive","SanFernandoICUCases","SanFernandoTotalTests","SanFernandoPositiveTests","SanIsidroCases","SanIsidroDeaths","SanIsidroRecoveries","SanIsidroICUActive","SanIsidroICUCases","SanIsidroTotalTests","SanIsidroPositiveTests","SanMiguelCases","SanMiguelDeaths","SanMiguelRecoveries","SanMiguelICUActive","SanMiguelICUCases","SanMiguelTotalTests","SanMiguelPositiveTests","SanVicenteCases","SanVicenteDeaths","SanVicenteRecoveries","SanVicenteICUActive","SanVicenteICUCases","SanVicenteTotalTests","SanVicentePositiveTests","TigreCases","TigreDeaths","TigreRecoveries","TigreICUActive","TigreICUCases","TigreTotalTests","TigrePositiveTests","TresDeFebreroCases","TresDeFebreroDeaths","TresDeFebreroRecoveries","TresDeFebreroICUActive","TresDeFebreroICUCases","TresDeFebreroTotalTests","TresDeFebreroPositiveTests","VicenteLopezCases","VicenteLopezDeaths","VicenteLopezRecoveries","VicenteLopezICUActive","VicenteLopezICUCases","VicenteLopezTotalTests","VicenteLopezPositiveTests","ZarateCases","ZarateDeaths","ZarateRecoveries","ZarateICUActive","ZarateICUCases","ZarateTotalTests","ZaratePositiveTests"
"2020-12-19","500548","17090","21622","904","500548","557031","220553","24192","985","934","41","219","4006","1970","18345","723","944","33","247","11477","3781","14046","502","597","12","157","1579","405","3369","129","68","6","72","52","9","658","15","32","0","5","9","0","4393","111","177","15","78","159","78","2061","53","82","0","9","9014","3480","2338","53","52","4","19","1185","287","9546","356","458","13","85","14748","6364","15931","482","511","13","104","16600","7025","1064","26","58","2","11","56","15","7727","200","435","8","55","6312","3396","15891","522","603","24","222","44825","17006","587","14","13","0","2","0","0","4993","91","148","2","23","9454","4320","21243","815","955","54","271","20321","9064","7125","276","275","14","65","31294","13620","7080","313","248","17","88","1964","756","11958","389","455","21","95","2177","809","67120","2299","2850","100","650","25146","10461","22058","803","836","63","378","114471","41999","23856","573","1090","78","241","29983","9106","4636","152","167","15","64","16","5","2447","72","100","4","23","7","2","14987","542","817","17","163","56238","21289","21319","616","707","26","160","5337","1969","20780","728","962","35","178","11149","3914","13453","599","561","20","140","52282","20584","14103","309","463","36","132","21434","6071","3156","61","108","12","43","867","491","33822","1192","1590","57","336","26508","16456","7829","330","349","25","108","5101","2413","13440","475","730","13","162","9268","3824","14304","423","619","33","149","18618","7903","2447","76","96","4","32","35","14","15885","464","784","27","142","3353","1176","16579","657","713","30","213","103","50","9373","456","528","16","138","1883","441","3649","124","348","11","40","0","0","2758","84","159","3","33","0","0"
"2020-12-20","501274","17096","21658","905","501274","557812","220708","24211","986","935","41","219","4031","1974","18370","723","946","33","247","11505","3787","14060","502","598","12","157","1579","405","3379","129","68","6","72","52","9","658","15","32","0","5","9","0","4400","111","177","15","78","159","78","2065","53","82","0","9","9062","3486","2341","53","52","4","19","1206","289","9571","357","458","13","85","14803","6383","15935","482","511","13","104","16602","7026","1067","26","58","2","11","56","15","7738","200","436","8","55","6323","3404","15900","522","604","24","222","44845","17010","587","14","13","0","2","0","0","5004","91","148","2","23","9465","4322","21279","815","955","54","271","20383","9079","7139","276","275","14","65","31306","13624","7091","313","248","17","88","1964","756","11990","389","456","21","95","2177","809","67165","2300","2854","100","650","25174","10467","22092","803","837","63","378","114598","42027","23878","573","1091","78","241","30041","9123","4646","152","168","15","64","16","5","2447","72","100","4","23","7","2","15040","542","818","17","163","56238","21289","21345","616","711","26","160","5399","1977","20804","728","963","35","178","11173","3927","13478","599","563","21","141","52333","20584","14121","309","463","36","132","21509","6073","3156","61","109","12","43","871","491","33854","1193","1593","57","336","26524","16460","7847","330","351","25","108","5118","2416","13494","475","732","13","162","9287","3827","14322","424","620","33","149","18618","7903","2452","76","96","4","32","35","14","15928","465","787","27","142","3353","1176","16601","657","714","30","213","103","50","9404","456","529","16","138","1888","441","3652","124","348","11","40","0","0","2763","84","159","3","33","0","0"
"2020-12-21","502526","17127","21704","907","502526","560295","221204","24303","987","937","41","219","4077","1977","18410","723","950","33","247","11548","3796","14077","502","598","12","157","1586","406","3384","129","68","6","72","52","9","658","15","32","0","5","9","0","4410","112","177","15","78","162","79","2067","54","82","0","9","9093","3489","2340","53","52","4","19","1213","290","9598","357","459","14","86","14871","6402","15967","486","512","13","104","16741","7054","1073","26","58","2","11","56","15","7778","200","438","8","55","6388","3435","15918","523","606","24","222","44944","17015","588","14","13","0","2","0","0","5014","91","148","2","23","9508","4336","21332","817","955","54","271","20483","9107","7161","277","276","14","65","31377","13647","7122","314","249","17","88","2001","761","12034","391","459","21","96","2190","811","67285","2302","2862","102","652","25247","10477","22124","803","837","65","380","114851","42063","23942","575","1093","78","241","30414","9205","4648","153","168","15","64","16","5","2448","72","100","4","23","7","2","15092","544","819","17","163","56310","21319","21387","620","711","25","161","5424","1984","20848","729","965","33","178","11233","3941","13521","599","564","21","141","52525","20634","14175","310","463","36","132","21816","6098","3154","61","109","12","43","875","492","33897","1193","1594","57","336","26626","16485","7862","330","352","25","108","5151","2420","13534","477","736","13","162","9335","3835","14388","425","625","32","150","18759","7933","2454","76","96","4","32","35","14","16023","465","789","27","142","3370","1177","16639","657","714","30","213","103","50","9437","457","531","17","139","1899","441","3666","124","348","11","40","0","0","2768","84","159","3","33","0","0"
"2020-12-26","509582","17281","21948","918","509582","570467","223538","24553","989","946","43","223","4245","2033","18608","728","953","32","250","11773","3835","14214","504","605","12","159","1604","407","3435","129","69","7","73","58","9","702","15","32","0","5","9","0","4486","113","179","15","78","168","85","2099","55","85","0","9","9370","3552","2395","53","52","4","19","1248","297","9773","361","462","14","87","15202","6481","16126","489","517","13","104","17151","7156","1096","26","59","2","11","56","15","7891","202","440","8","55","6566","3494","16035","527","610","24","222","45373","17078","589","14","13","0","2","0","0","5074","91","152","2","23","9659","4384","21612","827","958","55","274","20918","9199","7284","280","278","15","66","31647","13759","7279","317","255","15","88","2038","780","12166","396","465","21","96","2312","826","67918","2330","2903","105","657","25793","10579","22553","806","840","67","382","116653","42428","24325","582","1102","79","244","31615","9488","4772","154","168","15","64","16","5","2473","72","100","4","23","7","2","15257","553","828","17","163","56807","21371","21589","627","717","23","161","5639","2012","21102","739","978","34","179","11534","4012","13768","605","570","22","142","53037","20790","14554","313","468","35","132","22266","6205","3190","61","111","11","43","894","495","34272","1207","1619","57","337","27012","16665","7963","333","354","25","108","5269","2436","13961","480","751","15","164","9562","3895","14597","431","640","33","156","19403","8056","2492","77","95","5","34","42","14","16358","466","803","28","143","3416","1184","16821","658","717","30","213","104","50","9681","462","536","17","139","2001","461","3721","125","354","11","40","0","0","2798","84","164","3","33","0","0"
"2020-12-27","510710","17358","21970","917","510710","571340","223740","24612","991","946","43","223","4245","2033","18659","728","954","33","251","11820","3843","14235","505","606","12","159","1604","407","3448","131","69","7","73","58","9","710","15","32","0","5","9","0","4487","113","179","15","78","168","85","2099","56","85","0","9","9442","3574","2403","53","52","4","19","1248","297","9811","361","462","14","87","15253","6494","16152","489","520","13","104","17177","7163","1098","26","59","2","11","61","16","7905","203","440","8","55","6571","3499","16058","528","611","24","222","45415","17087","590","14","13","0","2","0","0","5077","92","152","2","23","9663","4385","21665","830","959","55","274","20953","9202","7313","280","278","15","66","31659","13759","7291","319","255","15","88","2038","780","12185","398","465","20","96","2312","826","68018","2336","2909","106","658","25831","10592","22644","811","840","67","383","116809","42468","24385","582","1103","79","244","31751","9523","4780","154","168","15","64","16","5","2479","73","100","4","23","7","2","15279","559","827","17","163","56808","21371","21611","628","717","22","161","5649","2015","21149","743","978","34","179","11570","4016","13812","614","569","22","142","53081","20803","14591","314","468","35","132","22356","6218","3195","62","111","11","43","905","496","34302","1214","1620","56","337","27019","16665","7976","333","355","25","108","5293","2440","14058","486","755","15","165","9582","3902","14609","436","641","32","156","19403","8056","2499","77","95","5","34","42","14","16416","470","804","29","144","3416","1184","16849","659","718","30","213","105","50","9727","465","538","17","139","2001","461","3728","126","353","11","40","0","0","2805","84","164","3","33","0","0"
"2020-12-28","512378","17421","22019","924","512378","573640","224365","24681","998","951","43","224","4273","2040","18716","730","956","34","253","11837","3848","14263","505","607","12","159","1636","414","3464","131","69","7","73","58","9","712","15","32","0","5","9","0","4500","113","179","15","78","168","85","2111","56","85","0","9","9454","3575","2417","53","52","5","20","1270","299","9851","362","465","16","89","15307","6522","16190","490","521","13","104","17379","7212","1098","26","59","2","11","61","16","7929","206","440","9","56","6611","3512","16079","530","612","24","222","45526","17114","592","14","13","0","2","0","0","5087","92","152","2","23","9707","4399","21724","833","959","55","274","21076","9227","7342","283","278","15","66","31783","13824","7312","323","258","15","89","2116","786","12212","401","466","20","96","2351","831","68184","2340","2915","108","661","25930","10641","22739","814","841","65","383","116964","42510","24487","580","1108","79","244","32169","9639","4787","154","170","15","64","16","5","2483","73","100","4","23","7","2","15331","563","828","17","163","56914","21407","21650","629","721","22","161","5680","2016","21197","746","982","33","178","11628","4030","13864","616","569","22","142","53216","20842","14722","318","469","38","137","22450","6223","3221","62","111","11","43","914","496","34336","1217","1623","56","337","27116","16688","7991","334","356","25","108","5294","2440","14215","491","756","15","166","9634","3916","14664","436","643","33","157","19513","8085","2516","77","95","3","34","43","15","16480","471","804","30","145","3422","1184","16897","659","719","30","213","105","50","9787","467","538","17","140","2003","463","3735","127","353","11","40","0","0","2812","86","164","3","33","0","0"
"2020-12-29","515095","17455","22092","929","515095","576895","225360","24763","997","954","43","224","4375","2061","18814","730","958","34","253","11926","3870","14335","507","609","12","159","1673","419","3476","132","69","7","73","67","11","719","15","33","0","5","9","0","4548","114","179","15","78","170","87","2116","56","86","0","9","9564","3605","2435","53","52","5","20","1292","304","9912","365","467","18","91","15413","6557","16257","490","521","13","104","17563","7266","1113","26","59","4","13","61","16","7967","206","441","9","57","6683","3541","16141","530","615","24","222","45664","17132","598","14","13","0","2","0","0","5111","92","153","2","23","9750","4408","21833","836","962","55","275","21172","9263","7403","283","279","15","66","31891","13871","7379","325","258","15","89","2151","790","12265","401","467","20","96","2357","832","68418","2346","2922","107","661","26103","10690","22913","814","846","67","385","117530","42668","24601","583","1114","80","245","32443","9719","4813","154","170","15","64","16","5","2491","73","101","4","23","7","2","15371","563","835","17","163","57016","21428","21723","629","722","22","161","5745","2030","21300","749","984","33","179","11690","4050","13960","618","570","22","142","53409","20921","14866","318","471","38","137","22559","6292","3240","63","111","10","43","926","497","34508","1221","1627","55","337","27259","16780","8024","335","355","25","108","5382","2465","14357","491","763","15","166","9698","3927","14750","436","649","33","157","19735","8135","2530","77","95","3","34","43","15","16565","471","807","31","146","3443","1190","17003","660","720","30","213","105","50","9883","469","538","17","140","2005","463","3767","127","353","11","40","0","0","2827","86","164","3","33","0","0"
"2020-12-30","517829","17484","22157","943","517829","580349","226327","24891","1000","957","43","225","4428","2080","18901","731","959","34","253","11988","3885","14376","507","610","12","159","1691","421","3515","132","70","7","73","71","11","722","15","33","0","5","9","0","4580","117","181","15","81","170","87","2139","57","87","0","9","9642","3629","2462","53","52","5","20","1312","305","9976","367","467","18","92","15487","6582","16360","491","521","13","104","17735","7313","1119","26","59","4","13","61","16","8022","208","443","9","57","6759","3572","16218","530","616","25","223","45799","17161","600","14","13","0","2","0","0","5129","92","153","2","23","9849","4434","21937","836","964","55","276","21292","9302","7437","284","280","15","66","32078","13922","7448","326","259","15","89","2190","802","12316","401","468","20","96","2412","846","68709","2351","2931","109","665","26218","10717","23192","814","849","77","395","118304","42885","24713","583","1114","79","245","32899","9827","4845","154","170","15","64","16","5","2510","74","101","4","23","7","2","15410","564","837","17","163","57183","21458","21779","629","725","22","161","5833","2046","21365","750","986","33","179","11752","4067","14044","620","573","23","143","53586","20992","15014","318","472","38","137","22637","6293","3249","63","112","10","43","928","497","34646","1222","1631","55","337","27367","16853","8059","335","355","25","108","5426","2476","14464","491","768","15","166","9738","3939","14822","439","650","33","158","19834","8163","2543","77","95","3","34","43","15","16649","471","812","32","147","3483","1199","17092","660","723","30","213","105","50","9954","469","542","17","140","2017","475","3783","127","355","11","40","0","0","2839","86","164","3","33","0","0"
"2020-12-31","520691","17521","22242","950","520691","583088","227132","25016","1001","959","43","225","4489","2104","18989","732","964","34","254","12057","3902","14416","507","610","12","159","1708","422","3548","132","70","6","73","78","13","724","15","33","0","5","9","0","4612","117","181","15","81","183","100","2159","57","87","0","9","9739","3650","2477","53","52","5","20","1312","305","10051","367","467","18","92","15600","6615","16419","493","524","13","104","17798","7325","1121","26","60","4","13","61","16","8067","209","443","9","57","6816","3588","16280","531","620","25","223","45921","17194","603","14","13","0","2","0","0","5155","93","154","2","23","9867","4439","22034","837","967","55","277","21420","9325","7482","285","281","15","66","32119","13942","7515","327","262","15","89","2196","808","12380","403","471","20","96","2436","847","69013","2356","2942","110","667","26365","10770","23394","815","857","77","395","118877","43032","24852","585","1120","81","247","33173","9931","4873","154","170","15","64","16","5","2515","74","101","4","23","7","2","15451","565","838","17","163","57305","21473","21904","629","726","22","161","5911","2062","21489","751","994","33","179","11837","4086","14156","623","577","24","144","53614","20994","15146","318","472","38","137","22711","6320","3260","63","112","10","43","941","499","34828","1225","1639","58","340","27498","16953","8094","338","354","25","108","5452","2482","14578","491","771","15","166","9855","3961","14906","439","651","33","158","20058","8227","2559","78","95","3","34","43","15","16769","472","815","33","148","3485","1200","17149","661","725","30","213","105","50","10051","470","547","17","140","2026","475","3805","128","354","11","40","0","0","2851","87","164","3","33","0","0"
"2021-01-01","521571","17555","22276","951","521571","583653","227266","25069","1004","960","43","225","4493","2108","19012","732","965","34","254","12057","3902","14441","507","611","12","159","1735","428","3551","132","70","6","73","78","13","725","15","33","0","5","9","0","4633","117","181","15","81","183","100","2164","57","87","0","9","9741","3651","2481","53","53","6","21","1314","305","10072","367","468","18","92","15600","6615","16429","493","525","13","104","17834","7334","1121","26","60","4","13","61","16","8080","209","445","9","57","6816","3588","16299","532","621","25","223","45921","17194","604","14","13","0","2","0","0","5160","93","154","2","23","9867","4439","22069","839","968","55","277","21485","9335","7484","286","281","15","66","32120","13943","7521","328","265","15","89","2196","808","12394","404","471","20","96","2436","847","69091","2362","2946","110","667","26412","10783","23436","817","858","77","396","118929","43039","24891","585","1121","81","247","33395","9983","4882","154","170","15","64","16","5","2518","74","103","4","23","7","2","15459","568","838","17","163","57306","21473","21933","632","725","22","161","5941","2073","21531","754","995","33","179","11837","4086","14233","623","579","24","144","53669","21011","15174","319","472","38","137","22711","6320","3260","63","112","10","43","947","499","34888","1225","1643","58","340","27498","16953","8112","340","355","25","108","5466","2485","14637","492","774","15","166","9855","3961","14911","440","651","33","158","20058","8227","2562","78","95","3","34","43","15","16829","473","816","33","148","3485","1200","17165","662","725","30","213","105","50","10087","470","549","17","140","2027","475","3811","129","354","11","40","0","0","2852","87","164","3","33","0","0"
"2021-01-02","521873","17562","22301","953","521873","584226","227418","25084","1005","961","43","225","4493","2108","19023","732","968","34","254","12103","3920","14449","508","613","12","159","1736","428","3565","132","71","6","73","78","13","725","15","33","0","5","9","0","4633","117","181","15","81","183","100","2164","57","87","0","9","9742","3651","2491","53","53","6","21","1314","305","10074","367","468","18","92","15603","6616","16431","493","526","13","104","17836","7334","1121","26","60","4","13","61","16","8079","209","445","9","57","6816","3588","16302","532","622","26","224","45922","17194","604","14","13","0","2","0","0","5162","93","154","2","23","9867","4439","22079","839","968","55","277","21485","9335","7503","286","281","15","66","32120","13943","7526","328","265","15","89","2196","808","12398","406","471","20","96","2436","847","69118","2362","2951","110","667","26462","10799","23469","819","859","78","397","119041","43065","24917","586","1122","81","247","33580","10036","4882","154","170","15","64","16","5","2519","74","103","4","23","7","2","15462","568","838","17","163","57318","21473","21942","632","725","22","161","5942","2073","21538","754","996","33","179","11838","4087","14244","623","580","24","144","53776","21024","15181","319","472","38","137","22712","6321","3262","63","112","10","43","947","499","34905","1225","1646","58","340","27539","16976","8113","340","355","25","108","5467","2485","14660","492","774","15","166","9855","3961","14912","440","652","33","158","20058","8227","2563","78","95","3","34","43","15","16835","473","816","33","148","3485","1200","17177","662","726","30","213","105","50","10095","470","550","17","140","2035","475","3813","129","355","11","40","0","0","2853","87","164","3","33","0","0"
